user_influence,network,metric_type,metric_value,readability,multimedia_presence,reach,longevity
0.1485,1,1,0.0053,76.72,0,112128,15
0.1107,1,1,0.0042,65.05,0,54154,2
0.1151,1,1,0.0021,44.91,0,2885,5
0.1125,1,1,0.0018,60.82,0,278,6
0.1015,1,1,0.0021,72.5,0,1278,6
0.1125,1,1,0.0018,83.15,0,353,5
0.0850,1,1,0.0046,76.72,0,30354,2
0.1125,1,1,0.0023,35.27,1,228,3
0.1099,1,1,0.0145,53.88,0,777,1
0.1126,1,1,0.0021,66.07,0,307,2
0.1133,1,1,0.0016,50.16,0,2030,4
0.1111,1,1,0.0021,61.33,0,3071,4
0.1068,1,1,0.0018,35.95,1,1326,1
0.0912,1,1,0.0021,87.05,0,76101,1
0.1124,1,1,0.0030,39.5,0,283,2
0.1125,1,1,0.0025,64.67,0,1476,1
0.1128,1,1,0.0016,82.65,0,1350,4
0.1125,1,1,0.0018,67.76,0,787,3
0.1144,1,1,0.0018,83.66,0,7562,10
0.1653,1,1,0.0037,27.83,0,50621,1
0.1001,1,1,0.0060,71.82,0,15541,9
0.1159,1,1,0.0023,71.82,0,3543,9
0.0954,1,1,0.0016,68.26,0,4850,10
0.1124,1,1,0.0028,51.85,0,72,1
0.1135,1,1,0.0021,88.43,0,1490,12
0.1127,1,1,0.0018,80.28,0,334,3
0.0662,1,1,0.0021,39.67,0,1450,1
0.1116,1,1,0.0032,52.19,0,1729,5
0.1706,1,1,0.0016,76.72,0,44171,15
0.1110,1,1,0.0025,104.34,0,10385,7
0.1087,1,1,0.0028,51.18,0,82073,11
0.1706,1,1,0.0025,76.72,0,43809,15
0.1124,1,1,0.0025,56.59,0,596,1
0.1514,1,1,0.0021,68.77,0,8634,3
0.1030,1,1,0.0016,82.65,0,2805,4
0.1128,1,1,0.0021,41.7,0,2949,4
0.1124,1,1,0.0016,22.41,1,195,1
0.1518,1,1,0.0025,50.16,0,54227,3
0.1153,1,1,0.0042,44.91,0,6821,5
0.1157,1,1,0.0023,53.88,0,13841,7
0.1060,1,1,0.0016,40.69,0,3690,13
0.1129,1,1,0.0016,47.75,0,9362,6
0.1128,1,1,0.0035,40.35,0,627,4
0.0930,1,1,0.0016,29.86,0,3550,3
0.1126,1,1,0.0018,49.15,0,1694,4
0.1127,1,1,0.0023,14.97,1,7294,1
0.1152,1,1,0.0030,44.91,0,4233,5
0.1128,1,1,0.0016,48.47,1,481,4
0.1102,1,1,0.0018,89.04,0,3078,1
0.1151,1,1,0.0025,26.81,0,4520,5
0.1103,1,1,0.0018,67.76,0,429,3
0.1168,1,1,0.0023,36.28,0,4668,14
0.1159,1,1,0.0035,71.82,0,3439,9
0.1124,1,1,0.0016,66.4,0,332,2
0.1727,1,1,0.0048,51.18,0,128096,11
0.0761,1,1,0.0016,68.26,0,392,1
0.1556,1,1,0.0162,-1.29,1,90673,12
0.1144,1,1,0.0016,88.43,0,2076,11
0.1115,1,1,0.0035,75.2,0,556,1
0.1706,1,1,0.0018,76.72,0,44477,15
0.1124,1,1,0.0021,64.37,0,595,1
0.1128,1,1,0.0032,11.92,1,676,3
0.1131,1,1,0.0039,73.34,0,1337,7
0.1206,1,1,0.0016,58.62,0,7902,15
0.0657,1,1,0.0018,64.04,0,3728,3
0.1132,1,1,0.0016,71.31,0,3967,3
0.1707,1,1,0.0023,76.72,0,46365,15
0.0876,1,1,0.0032,69.45,0,6882,1
0.1125,1,1,0.0018,35.44,0,2358,1
0.1136,1,1,0.0018,61.33,0,4045,4
0.1137,1,1,0.0016,69.79,0,2341,6
0.1068,1,1,0.0021,83.15,0,2183,5
0.0688,1,1,0.0028,53.37,0,1012,2
0.1127,1,1,0.0018,76.22,0,625,3
0.1125,1,1,0.0018,50.16,0,1866,2
0.1130,1,1,0.0016,84.17,0,5463,4
0.1125,1,1,0.0025,60.82,0,263,6
0.1131,1,1,0.0030,67.76,0,1732,7
0.1104,1,1,0.0016,91.61,0,732,4
0.0310,1,1,0.0046,64.04,0,861,1
0.1141,1,1,0.0016,38.99,0,1788,7
0.1159,1,1,0.0053,71.82,0,3996,9
0.1131,1,1,0.0021,34.26,0,1880,2
0.1113,1,1,0.0025,31.55,1,12231,2
0.1706,1,1,0.0021,76.72,0,44089,15
0.1124,1,1,0.0025,43.73,0,94,1
0.1136,1,1,0.0018,88.43,0,3844,12
0.0829,1,1,0.0030,73.54,0,2676,2
0.0797,1,1,0.0021,69.45,0,1566,1
0.1131,1,1,0.0016,45.42,1,1719,3
0.0350,1,1,0.0249,76.22,0,43094,14
0.1118,1,1,0.0035,64.37,0,1983,1
0.0951,1,1,0.0018,79.97,0,540,3
0.1144,1,1,0.0018,88.43,0,2416,11
0.1146,1,1,0.0016,-1.29,1,4583,12
0.1127,1,1,0.0030,79.97,0,1140,6
0.0484,1,1,0.0018,55.58,0,2162,2
0.1109,1,1,0.0025,48.13,0,1442,3
0.1124,1,1,0.0016,7.52,1,142,1
0.1118,1,1,0.0044,88.43,0,1531,12
0.1124,1,1,0.0016,58.79,0,249,2
0.1124,1,1,0.0021,26.81,0,762,1
0.1129,1,1,0.0016,52.87,0,805,4
0.1097,1,1,0.0016,68.77,0,9485,2
0.1154,1,1,0.0021,67.76,0,3785,14
0.1134,1,1,0.0021,59.3,0,40578,9
0.1126,1,1,0.0028,51.18,0,763,5
0.1114,1,1,0.0032,63.02,0,2041,1
0.1839,1,1,0.0016,43.73,1,1017048,7
0.1086,1,1,0.0046,73.34,0,842,7
0.1125,1,1,0.0021,76.72,0,2802,1
0.1827,1,1,0.0030,35.27,0,6240,2
0.0471,1,1,0.0016,70.47,0,1480,2
0.1988,1,1,0.0023,76.72,0,256998,15
0.1160,1,1,0.0016,71.82,0,6952,9
0.1126,1,1,0.0023,43.73,1,2636,2
0.1103,1,1,0.0044,82.65,0,366,1
0.0751,1,1,0.0016,10.91,0,3518,6
0.1152,1,1,0.0028,44.91,0,3635,5
0.2457,1,1,0.0032,76.72,0,694495,15
0.0381,1,1,0.0044,52.36,0,6232,2
0.1759,1,1,0.0042,22.75,0,408592,8
0.1098,1,1,0.0028,79.97,0,1698,4
0.1702,1,1,0.0062,76.72,0,43700,15
0.1124,1,1,0.0021,52.87,0,1526,2
0.1658,1,1,0.0016,76.72,0,43761,15
0.1128,1,1,0.0016,58.79,0,9591,4
0.1112,1,1,0.0021,61.33,0,153,1
0.1954,1,1,0.0473,48.13,0,672200,1
0.1188,1,1,0.0016,57.61,0,15366,10
0.1126,1,1,0.0025,51.34,0,463,4
0.1126,1,1,0.0018,41.7,0,283,3
0.1164,1,1,0.0018,68.26,0,4099,10
0.1161,1,1,0.0016,48.13,0,4913,9
0.2895,1,1,0.0021,64.71,1,2807989,2
0.1706,1,1,0.0039,76.72,0,44416,15
0.1131,1,1,0.0021,47.79,1,16489,1
0.1159,1,1,0.0025,71.82,0,4289,9
0.1346,1,1,0.0030,52.19,0,32695,2
0.1132,1,1,0.0018,67.76,0,4300,4
0.1457,1,1,0.0018,76.72,0,43926,15
0.1243,1,1,0.0023,76.72,0,111648,15
0.1133,1,1,0.0025,67.76,0,6607,4
0.1706,1,1,0.0018,76.72,0,44225,15
0.1164,1,1,0.0035,59.3,0,7911,9
0.1125,1,1,0.0018,25.8,0,2179,1
0.2359,1,1,0.0143,52.87,0,1903926,2
0.1250,1,1,0.0173,76.72,0,161397,15
0.1124,1,1,0.0030,51.34,0,457,3
0.1081,1,1,0.0039,80.58,0,1256,2
0.1127,1,1,0.0016,84.68,0,865,4
0.1096,1,1,0.0028,72.5,0,4411,8
0.1154,1,1,0.0016,44.91,0,12729,5
0.2648,1,1,0.0612,32.22,0,2290563,3
0.1100,1,1,0.0048,72.5,0,5115,6
0.0995,1,1,0.0028,52.36,0,14389,5
0.1126,1,1,0.0016,50.16,0,885,2
0.1128,1,1,0.0028,71.48,0,925,3
0.1126,1,1,0.0028,57.61,0,795,3
0.1128,1,1,0.0016,82.65,0,1417,4
0.1125,1,1,0.0058,68.77,0,2013,1
0.1135,1,1,0.0042,88.43,0,1349,12
0.1135,1,1,0.0021,85.18,0,1373,3
0.0916,1,1,0.0032,25.8,0,6926,1
0.1026,1,1,0.0016,76.72,0,7868,6
0.1129,1,1,0.0018,52.36,0,610,5
0.1133,1,1,0.0030,68.26,0,1229,5
-0.7274,1,1,0.0778,76.72,0,19132501,15
0.1706,1,1,0.0016,76.72,0,43746,15
0.1103,1,1,0.0018,37.3,0,371,1
0.1153,1,1,0.0016,44.91,0,6280,5
0.1125,1,1,0.0016,55.24,0,176,3
0.1154,1,1,0.0016,26.81,0,10366,5
0.1127,1,1,0.0028,80.96,0,444,3
0.1698,1,1,0.0016,76.72,0,43275,15
0.1064,1,1,0.0023,64.04,1,10307,1
0.1113,1,1,0.0028,65.05,0,404,1
0.1165,1,1,0.0016,59.3,0,12893,9
0.0974,1,1,0.0055,53.37,0,2405,2
0.1480,1,1,0.0018,59.8,0,39957,11
0.1127,1,1,0.0018,47.79,1,2022,4
0.1164,1,1,0.0028,68.26,0,5189,10
0.2073,1,1,0.0030,48.77,0,1027089,3
0.1119,1,1,0.0028,70.47,0,6179,1
0.1128,1,1,0.0016,11.92,1,650,3
0.2930,1,1,0.0155,36.28,0,3083720,10
0.1143,1,1,0.0060,59.8,0,3663,11
0.2704,1,1,0.1030,76.72,0,1824111,15
0.1135,1,1,0.0016,61.33,0,1566,4
0.1112,1,1,0.0021,64.04,0,2767,3
0.1127,1,1,0.0018,72.53,0,951,3
0.1145,1,1,0.0016,85.18,0,2185,15
0.1123,1,1,0.0025,72.5,0,7238,8
0.0778,1,1,0.0025,59.3,0,6092,9
0.1030,1,1,0.0046,35.27,0,157,1
0.1135,1,1,0.0016,88.43,0,2425,12
0.0843,1,1,0.0023,47.45,1,38972,1
0.2407,1,1,0.0035,76.72,0,574115,15
0.1014,1,1,0.0016,85.18,0,4581,3
0.0446,1,1,0.0028,25.8,0,12343,4
0.1130,1,1,0.0030,60.31,1,8954,3
0.0740,1,1,0.0025,72.5,0,21443,2
0.1125,1,1,0.0016,63.02,0,209,5
0.1010,1,1,0.0028,30.87,1,3763,2
0.1127,1,1,0.0035,84.68,0,459,4
0.0872,1,1,0.0018,104.34,0,1910,7
0.1798,1,1,0.0427,56.59,0,215369,1
0.3255,1,1,0.0143,79.97,0,2704897,3
0.1128,1,1,0.0018,100.58,0,2189,3
0.1135,1,1,0.0021,36.28,0,2657,10
0.1119,1,1,0.0032,73.34,0,825,7
0.1101,1,1,0.0021,82.65,0,426,1
0.1698,1,1,0.0025,76.72,0,43812,15
0.1135,1,1,0.0032,57.61,0,1390,6
0.1127,1,1,0.0021,76.72,0,587,6
0.1124,1,1,0.0037,55.24,1,303,1
0.1159,1,1,0.0016,71.82,0,3455,9
0.0768,1,1,0.0016,83.66,0,62212,4
0.1125,1,1,0.0016,84.17,0,561,1
0.1152,1,1,0.0016,44.91,0,5585,5
0.1127,1,1,0.0090,73.34,0,939,7
0.1682,1,1,0.0021,76.72,0,44160,15
0.1153,1,1,0.0023,44.91,0,6181,5
0.1154,1,1,0.0021,67.76,0,3632,14
0.1126,1,1,0.0021,51.85,0,1308,3
0.1032,1,1,0.0028,80.58,0,2211,2
0.1607,1,1,0.0261,35.27,0,206953,1
0.1070,1,1,0.0016,63.36,0,3762,1
0.1131,1,1,0.0023,41.7,0,11103,3
0.1124,1,1,0.0039,76.72,0,29,1
0.1125,1,1,0.0044,33.24,0,425,2
0.1111,1,1,0.0025,60.31,1,2183,3
0.1104,1,1,0.0016,47.79,0,1918,2
0.1144,1,1,0.0023,88.43,0,3121,11
0.1129,1,1,0.0016,76.22,0,3082,3
0.1107,1,1,0.0018,56.59,0,3331,1
0.1126,1,1,0.0016,30.53,1,1523,2
0.1144,1,1,0.0021,33.24,0,4568,7
0.1124,1,1,0.0016,77.74,0,802,1
0.1126,1,1,0.0016,50.16,0,313,3
0.1120,1,1,0.0074,68.77,0,453,1
0.1221,1,1,0.0051,76.72,0,75691,15
0.1136,1,1,0.0016,66.07,0,2185,5
0.1159,1,1,0.0018,71.82,0,3863,9
0.1566,1,1,0.0023,76.72,0,43885,15
0.1129,1,1,0.0035,41.7,0,4585,4
0.0953,1,1,0.0046,34.26,0,31406,2
0.0483,1,1,0.0058,61.33,1,35053,3
0.1159,1,1,0.0023,71.82,0,3623,9
0.1091,1,1,0.0021,64.04,0,1935,7
0.1124,1,1,0.0042,44.75,1,595,3
0.1126,1,1,0.0023,51.34,0,621,4
0.1577,1,1,0.0051,85.18,0,258715,15
0.0868,1,1,0.0016,68.26,0,4092,10
0.1074,1,1,0.0062,55.58,0,156,1
0.1146,1,1,0.0016,63.02,0,2294,6
0.0898,1,1,0.0018,88.43,0,3830,11
0.1094,1,1,0.0016,80.62,0,1207,1
0.1275,1,1,0.0074,76.72,0,79807,15
0.1112,1,1,0.0025,49.48,1,1985,3
0.1201,1,1,0.0046,60.31,0,76559,1
0.1124,1,1,0.0053,82.65,0,748,2
0.1159,1,1,0.0030,71.82,0,3619,9
0.1917,1,1,0.0018,76.72,0,52072,15
0.0918,1,1,0.0021,56.59,0,132128,2
0.1130,1,1,0.0035,46.1,0,1305,4
0.1124,1,1,0.0127,88.43,0,1399,12
0.1120,1,1,0.0039,50.16,0,1977,1
0.1124,1,1,0.0016,68.26,0,416,1
0.1159,1,1,0.0016,71.82,0,3826,9
0.0957,1,1,0.0037,61.33,0,4447,4
0.0691,1,1,0.0074,62.01,0,1119,1
0.5776,1,1,0.0028,83.66,0,5015034,1
0.1040,1,1,0.0018,75.71,0,5090,1
0.1159,1,1,0.0016,71.82,0,4760,9
0.1130,1,1,0.0016,34.26,0,1182,2
0.1151,1,1,0.0018,44.91,0,2913,5
0.1164,1,1,0.0030,68.26,0,4512,10
0.1131,1,1,0.0018,43.73,1,964,7
0.1168,1,1,0.0021,67.25,0,31878,7
0.1132,1,1,0.0016,43.73,1,2084,7
0.1140,1,1,0.0028,44.91,0,7702,5
0.1105,1,1,0.0016,71.31,0,2095,3
0.1126,1,1,0.0018,36.96,0,2151,2
0.1139,1,1,0.0016,73.51,0,32089,3
0.1126,1,1,0.0046,59.3,0,754,3
0.1127,1,1,0.0023,80.96,0,662,3
0.0747,1,1,0.0157,48.13,0,9038,2
0.1028,1,1,0.0162,51.85,0,1851,1
0.0901,1,1,0.0113,63.02,0,440,1
0.1114,1,1,0.0021,104.34,0,1190,7
0.1140,1,1,0.0023,85.18,0,12195,3
0.1115,1,1,0.0016,59.8,0,1726,1
0.1126,1,1,0.0023,41.7,0,492,3
0.1112,1,1,0.0021,71.82,0,3485,9
0.1124,1,1,0.0032,76.22,0,34,2
0.1124,1,1,0.0021,30.87,1,355,1
0.1133,1,1,0.0016,77.57,0,1815,6
0.1151,1,1,0.0021,44.91,0,3280,5
0.1184,1,1,0.0016,57.61,0,6265,10
0.1086,1,1,0.0018,22.75,0,2378,8
0.0924,1,1,0.0018,84.68,0,411,4
0.1028,1,1,0.0016,59.3,0,4968,9
0.0798,1,1,0.0083,54.56,0,6620,1
0.1116,1,1,0.0018,65.08,1,4298,2
0.1129,1,1,0.0016,52.19,0,1092,5
0.1062,1,1,0.0044,76.22,0,1801,14
0.1130,1,1,0.0016,44.91,1,1297,1
0.1124,1,1,0.0023,65.05,0,255,1
0.1105,1,1,0.0018,41.36,0,1262,1
0.1103,1,1,0.0030,68.77,0,1402,2
0.1125,1,1,0.0016,29.86,0,644,3
0.1119,1,1,0.0021,93.14,0,1103,5
0.1125,1,1,0.0023,51.18,0,421,5
0.1125,1,1,0.0018,58.62,0,1942,2
0.1130,1,1,0.0023,34.26,0,1171,2
0.1126,1,1,0.0021,53.21,1,3062,1
0.0678,1,1,0.0016,59.8,0,431,1
0.1698,1,1,0.0023,76.72,0,43290,15
0.1152,1,1,0.0023,26.81,0,5398,5
0.1159,1,1,0.0030,71.82,0,3440,9
0.1148,1,1,0.0018,48.16,0,2510,9
0.0964,1,1,0.0018,65.73,1,320,1
0.1131,1,1,0.0021,72.5,0,6324,8
0.1124,1,1,0.0021,69.79,1,150,2
0.1129,1,1,0.0037,54.22,1,1093,4
0.1147,1,1,0.0025,98.21,0,135893,5
0.1051,1,1,0.0018,10.91,0,937,5
0.1125,1,1,0.0018,29.86,0,301,3
0.0799,1,1,0.0025,64.07,0,5248,15
0.1008,1,1,0.0148,47.79,0,1588,1
0.0963,1,1,0.0018,47.12,0,11452,8
0.1126,1,1,0.0018,57.61,0,5111,4
0.1762,1,1,0.0035,76.72,0,13568,3
0.1679,1,1,0.0016,76.72,0,44269,15
0.1125,1,1,0.0025,67.76,0,3422,1
6.2605,1,1,0.0039,89.75,0,9326438,4
0.1159,1,1,0.0018,71.82,0,3436,9
0.1094,1,1,0.0028,67.76,0,6239,14
0.1127,1,1,0.0016,80.28,0,690,3
0.1125,1,1,0.0016,36.96,0,1196,2
0.1126,1,1,0.0039,70.47,0,1816,2
0.1127,1,1,0.0016,54.56,0,3094,5
0.1134,1,1,0.0032,71.31,0,7948,3
0.1125,1,1,0.0018,72.5,0,1640,7
0.0906,1,1,0.0016,38.99,0,9456,7
0.1209,1,1,0.0018,58.62,0,14849,15
0.1130,1,1,0.0018,84.68,0,2375,6
0.1125,1,1,0.0018,82.0,0,643,3
0.1125,1,1,0.0016,65.05,0,3256,1
0.1125,1,1,0.0032,51.34,0,230,5
0.1124,1,1,0.0018,41.7,0,629,3
0.1054,1,1,0.0035,75.2,0,2323,4
0.1126,1,1,0.0016,51.85,0,854,3
0.1783,1,1,0.0108,85.18,0,137528,15
0.1075,1,1,0.0173,63.02,0,1978,1
0.1057,1,1,0.0018,76.72,0,62880,15
0.1125,1,1,0.0016,57.27,0,954,2
0.1126,1,1,0.0016,41.36,1,5235,1
0.0483,1,1,0.0039,16.15,1,34930,4
0.1159,1,1,0.0053,71.82,0,3566,9
0.1131,1,1,0.0021,43.73,1,1039,7
0.1069,1,1,0.0016,63.66,0,597,2
0.1155,1,1,0.0016,44.91,0,12121,5
0.1170,1,1,0.0035,68.26,0,18265,10
0.1125,1,1,0.0016,66.74,0,492,3
0.1124,1,1,0.0016,42.72,0,254,1
0.0686,1,1,0.0023,52.36,0,3054,5
0.1124,1,1,0.0016,72.83,0,327,1
0.1124,1,1,0.0028,28.84,1,240,1
0.1128,1,1,0.0016,60.31,1,5148,3
0.1126,1,1,0.0016,67.76,0,3954,2
0.1113,1,1,0.0028,48.47,0,2079,3
0.1125,1,1,0.0042,25.8,0,3383,2
0.1706,1,1,0.0016,76.72,0,44425,15
0.1030,1,1,0.0016,44.41,0,591,8
0.1832,1,1,0.0023,83.66,0,6830,5
0.1159,1,1,0.0023,71.82,0,3599,9
0.0996,1,1,0.0016,11.92,1,1436,3
0.1709,1,1,0.0044,76.72,0,50579,15
0.0498,1,1,0.0095,65.05,0,8026,1
0.1107,1,1,0.0025,71.82,0,3504,9
0.1125,1,1,0.0016,64.04,0,2057,4
0.1135,1,1,0.0030,88.43,0,1258,12
0.1122,1,1,0.0099,56.59,0,2318,2
0.1117,1,1,0.0025,66.07,0,1812,5
0.1135,1,1,0.0016,85.18,0,1276,3
0.1678,1,1,0.0162,76.72,0,213121,15
0.1125,1,1,0.0016,44.41,0,2344,3
0.1707,1,1,0.0018,76.72,0,46487,15
0.1124,1,1,0.0018,35.95,1,163,3
0.1105,1,1,0.0032,71.48,0,1106,3
0.1124,1,1,0.0018,69.45,0,675,2
0.1134,1,1,0.0018,76.72,0,3534,6
0.1142,1,1,0.0028,34.26,0,10800,4
0.1109,1,1,0.0018,83.66,0,4069,2
0.1127,1,1,0.0021,36.28,0,993,4
0.1128,1,1,0.0016,92.12,0,1819,3
0.1128,1,1,0.0016,40.35,0,968,4
0.1124,1,1,0.0018,45.76,0,124,4
0.1125,1,1,0.0028,8.2,1,1917,1
0.1127,1,1,0.0018,36.28,0,365,4
0.1126,1,1,0.0021,99.06,0,359,5
0.0911,1,1,0.0032,79.26,0,99821,1
0.1127,1,1,0.0018,56.93,1,630,4
0.1706,1,1,0.0016,76.72,0,44006,15
0.0971,1,1,0.0025,41.7,0,22336,5
0.1151,1,1,0.0023,26.81,0,3193,5
0.1124,1,1,0.0018,68.26,0,214,2
0.1124,1,1,0.0016,40.69,0,172,2
0.1131,1,1,0.0018,73.34,0,1920,7
0.1399,1,1,0.0035,76.72,0,92089,15
0.1124,1,1,0.0023,27.83,0,87,2
0.1015,1,1,0.0016,43.39,0,268,2
0.0995,1,1,0.0016,36.45,0,4672,4
0.1065,1,1,0.0028,48.47,0,2347,1
0.1025,1,1,0.0048,43.73,0,1915,1
0.1125,1,1,0.0023,72.5,0,698,7
0.0998,1,1,0.0021,38.66,0,4582,4
0.1125,1,1,0.0016,103.63,0,456,3
0.1125,1,1,0.0067,43.39,0,932,2
0.1044,1,1,0.0037,41.7,0,3788,2
0.1124,1,1,0.0016,43.9,0,719,3
0.1124,1,1,0.0021,68.77,0,414,1
0.0984,1,1,0.0016,66.07,0,2097,5
0.1131,1,1,0.0016,73.34,0,914,7
0.1066,1,1,0.0021,68.26,0,5217,10
0.1140,1,1,0.0023,67.76,0,3174,9
0.1109,1,1,0.0032,67.25,0,798,4
0.1118,1,1,0.0037,67.76,0,683,3
0.1065,1,1,0.0122,30.2,0,785,1
0.1130,1,1,0.0265,76.72,0,224266,15
0.1164,1,1,0.0016,68.26,0,4425,10
0.1133,1,1,0.0028,77.57,0,1873,6
0.1014,1,1,0.0016,51.34,0,3123,1
0.1161,1,1,0.0028,85.18,0,4049,13
0.1128,1,1,0.0060,11.92,1,792,3
0.1119,1,1,0.0058,43.9,0,5809,3
0.1047,1,1,0.0058,61.33,0,91718,4
0.1112,1,1,0.0016,36.96,0,29969,2
0.1706,1,1,0.0021,76.72,0,43813,15
0.1055,1,1,0.0023,39.67,0,18019,2
0.1015,1,1,0.0028,79.94,0,1087,4
0.0870,1,1,0.0018,80.99,0,5689,1
0.1126,1,1,0.0018,68.26,0,1172,5
0.1127,1,1,0.0021,84.68,0,542,4
0.1151,1,1,0.0016,44.91,0,2724,5
0.1706,1,1,0.0025,76.72,0,44915,15
0.1613,1,1,0.0018,76.72,0,45015,15
0.1128,1,1,0.0042,73.51,0,1557,5
0.1022,1,1,0.0021,82.81,0,1971,1
0.1130,1,1,0.0023,91.61,0,9413,2
0.1706,1,1,0.0025,76.72,0,44109,15
0.1136,1,1,0.0016,47.12,0,2304,8
0.1135,1,1,0.0060,88.43,0,1262,12
0.0882,1,1,0.0021,63.02,0,1481,2
0.1129,1,1,0.0018,84.17,0,1393,4
0.1150,1,1,0.0048,71.82,0,3506,9
0.1482,1,1,0.0067,53.37,0,58746,3
0.1134,1,1,0.0023,88.43,0,1096,12
0.1127,1,1,0.0016,49.15,0,341,5
0.1124,1,1,0.0028,63.02,0,298,2
0.1144,1,1,0.0030,88.43,0,2320,11
0.1133,1,1,0.0025,50.16,0,1035,4
0.1127,1,1,0.0035,76.22,0,989,3
0.1129,1,1,0.0035,36.96,0,9211,3
0.1127,1,1,0.0021,60.31,1,1110,3
0.1118,1,1,0.0018,83.66,0,33925,3
0.1192,1,1,0.0039,50.16,0,7627,10
0.2024,1,1,0.0046,76.72,0,51824,15
0.0990,1,1,0.0018,85.18,0,3087,10
0.1875,1,1,0.0023,50.16,0,912443,5
0.1124,1,1,0.0018,57.61,0,824,2
0.1134,1,1,0.0025,76.72,0,3717,4
0.1125,1,1,0.0016,36.96,0,377,2
0.0760,1,1,0.0025,36.28,0,1444,10
0.1106,1,1,0.0018,77.74,0,2014,2
0.1154,1,1,0.0023,83.66,0,56004,5
0.1570,1,1,0.0302,32.22,0,306613,3
0.1155,1,1,0.0039,85.18,0,4953,10
0.1124,1,1,0.0028,47.45,1,175,3
0.1124,1,1,0.0016,51.34,0,167,1
0.1688,1,1,0.0039,76.72,0,43629,15
0.1668,1,1,0.0016,76.72,0,43297,15
0.1702,1,1,0.0055,76.72,0,43622,15
0.1039,1,1,0.0016,47.75,0,630,6
0.1128,1,1,0.0025,68.77,0,2196,8
0.1126,1,1,0.0018,60.31,1,937,3
0.1706,1,1,0.0021,76.72,0,43880,15
0.1566,1,1,0.0028,34.26,0,49663,2
0.0797,1,1,0.0021,23.43,1,354,2
0.1076,1,1,0.0023,63.02,0,6052,4
0.1164,1,1,0.0016,59.3,0,7008,9
0.1125,1,1,0.0016,48.13,0,2248,2
0.1126,1,1,0.0046,49.15,0,2129,4
0.1109,1,1,0.0021,63.02,0,177,2
0.1126,1,1,0.0018,83.66,0,4361,2
0.1125,1,1,0.0016,84.68,0,780,4
0.1138,1,1,0.0018,54.56,0,2443,8
0.0675,1,1,0.0021,68.77,0,95747,5
0.1124,1,1,0.0028,35.95,1,336,3
0.1571,1,1,0.0095,67.76,0,97321,7
0.1124,1,1,0.0039,11.92,1,180,1
0.1165,1,1,0.0021,68.26,0,5679,10
0.1062,1,1,0.0016,46.1,0,4222,4
0.1127,1,1,0.0044,83.66,0,3565,3
0.1087,1,1,0.0016,60.31,0,5708,3
0.0573,1,1,0.0051,22.75,0,17798,8
0.0523,1,1,0.0095,44.41,0,24126,11
0.1154,1,1,0.0021,85.18,0,3268,10
0.1124,1,1,0.0018,58.62,0,58,3
0.0874,1,1,0.0016,60.82,0,1453,6
0.0752,1,1,0.0023,65.05,0,4465,5
0.1124,1,1,0.0032,76.22,0,80,2
0.1021,1,1,0.0016,88.43,0,3575,11
0.1116,1,1,0.0039,40.35,0,1528,4
0.1126,1,1,0.0025,75.2,0,314,4
0.0879,1,1,0.0021,52.19,0,712,3
0.1489,1,1,0.0062,58.62,0,344112,2
0.1130,1,1,0.0018,80.28,0,2459,3
0.1125,1,1,0.0016,48.13,0,1384,4
0.0817,1,1,0.0081,55.58,0,4090,1
0.1133,1,1,0.0016,77.57,0,2733,6
0.1706,1,1,0.0021,76.72,0,44133,15
0.0927,1,1,0.0023,17.34,0,518,1
0.0766,1,1,0.0021,73.54,0,80791,1
0.1164,1,1,0.0016,68.26,0,5128,10
0.1135,1,1,0.0016,88.43,0,1285,12
0.1110,1,1,0.0018,65.05,0,3022,9
0.1164,1,1,0.0037,68.26,0,4253,10
0.1127,1,1,0.0016,57.27,1,4747,4
0.1780,1,1,0.0016,27.83,0,436899,2
0.1164,1,1,0.0028,68.26,0,4993,10
0.1035,1,1,0.0016,93.14,0,56063,5
0.1127,1,1,0.0023,83.66,0,2444,4
0.1124,1,1,0.0016,43.9,0,1120,2
0.1136,1,1,0.0021,48.13,0,25413,6
0.1048,1,1,0.0025,20.04,1,1074,5
0.0857,1,1,0.0062,77.74,0,2114,5
0.1706,1,1,0.0037,76.72,0,43708,15
0.1706,1,1,0.0018,76.72,0,44042,15
0.1127,1,1,0.0021,75.54,0,1511,4
0.1597,1,1,0.0018,76.72,0,44796,15
0.0978,1,1,0.0018,60.82,0,1329,8
0.1707,1,1,0.0021,76.72,0,45893,15
0.1115,1,1,0.0042,44.91,0,2976,1
0.1124,1,1,0.0030,33.24,1,544,1
0.1149,1,1,0.0016,34.26,0,3095,4
0.1073,1,1,0.0016,59.3,0,7091,9
0.0833,1,1,0.0023,59.8,0,1166,1
0.0986,1,1,0.0055,67.25,0,77770,4
0.1431,1,1,0.0030,67.76,0,88340,7
0.1126,1,1,0.0023,64.07,0,997,2
0.1125,1,1,0.0023,76.22,0,222,5
0.1060,1,1,0.0035,71.31,0,7032,3
0.1682,1,1,0.0018,76.72,0,43816,15
0.1132,1,1,0.0032,60.31,0,2059,3
0.1118,1,1,0.0044,52.36,0,1566,5
0.1124,1,1,0.0032,17.34,1,35,1
0.1126,1,1,0.0018,50.16,0,314,3
0.1094,1,1,0.0025,67.76,0,3136,14
0.1125,1,1,0.0025,63.02,0,1502,2
0.1151,1,1,0.0030,26.81,0,3582,5
